group_813	-16257.091	-16255.514	-16236.922	-16233.073
group_816	-5891.302	-5889.345	-5891.295	-5891.289
group_819	-5229.327	-5228.946	-5229.267	-5228.860
group_820	-5536.667	-5533.377	-5529.579	-5527.851
group_821	-17683.971	-17683.390	-17679.309	-17676.826
group_822	-11135.417	-11134.650	-11131.469	-11130.328
group_824	-8690.912	-8690.912	-8689.153	-8688.293
group_825	-8891.212	-8889.915	-8891.116	-8891.212
group_827	-7810.275	-7808.832	-7803.200	-7801.817
group_828	-9596.361	-9596.356	-9596.202	-9596.361
group_832	-7898.999	-7898.498	-7894.048	-7893.113
group_836	-13836.540	-13832.528	-13834.499	-13835.154
group_845	-8221.928	-8221.926	-8221.035	-8220.683
group_847	-11919.677	-11919.461	-11917.519	-11917.185
group_848	-7106.576	-7105.684	-7104.165	-7104.555
group_852	-3338.838	-3338.180	-3338.729	-3338.726
group_853	-7554.629	-7553.260	-7553.381	-7552.805
group_855	-4611.198	-4610.399	-4610.075	-4608.487
group_857	-5512.737	-5512.676	-5508.563	-5508.182
group_860	-15919.295	-15918.261	-15919.095	-15919.278
group_862	-4551.098	-4551.098	-4551.065	-4550.942
group_865	-13702.847	-13702.719	-13701.893	-13701.337
group_866	-8348.794	-8348.633	-8345.169	-8343.210
group_868	-3584.038	-3583.541	-3582.520	-3582.150
group_869	-3879.528	-3879.188	-3879.403	-3879.009
group_873	-8068.433	-8067.883	-8066.405	-8065.371
group_874	-8290.564	-8290.165	-8285.870	-8284.756
group_878	-7381.401	-7381.400	-7380.931	-7380.946
group_879	-5528.965	-5528.525	-5527.410	-5527.259
group_882	-16510.867	-16510.667	-16506.493	-16504.878
group_883	-7928.122	-7927.652	-7926.753	-7926.240
group_884	-10968.124	-10967.381	-10962.246	-10963.142
group_885	-6322.777	-6320.589	-6319.353	-6320.100
group_889	-5684.740	-5684.638	-5684.300	-5684.095
group_890	-9033.551	-9033.541	-9033.441	-9033.323
group_89	-12261.494	-12237.444	-12243.821	-12247.017
group_892	-8269.191	-8268.871	-8269.122	-8269.186
group_896	-8756.986	-8756.754	-8755.091	-8754.745
group_899	-16462.349	-16456.391	-16458.856	-16460.158
group_90	-13798.435	-13795.089	-13795.173	-13797.029
group_901	-8259.741	-8258.295	-8258.811	-8258.327
group_903	-4991.016	-4987.973	-4990.036	-4989.601
group_904	-21822.012	-21819.594	-22199.592	-21821.342
group_910	-13930.432	-13929.459	-13924.274	-13925.485
group_911	-7342.942	-7342.775	-7342.941	-7342.840
group_914	-9867.988	-9867.855	-9864.363	-9862.977
group_916	-8817.268	-8815.376	-8814.648	-8814.062
group_917	-3071.702	-3071.303	-3067.426	-3066.657
group_919	-7433.725	-7433.614	-7429.343	-7428.363
group_923	-8295.331	-8295.281	-8293.991	-8292.828
group_924	-17967.609	-17956.605	-17929.252	-17925.248
group_927	-4123.477	-4123.471	-4121.548	-4120.435
group_928	-12713.922	-12711.727	-12712.498	-12713.138
group_929	-8132.096	-8131.170	-8122.792	-8119.276
group_930	-5179.124	-5179.115	-5179.096	-5178.662
group_933	-9240.034	-9239.928	-9234.918	-9235.137
group_936	-5909.427	-5909.066	-5904.694	-5904.071
group_937	-9421.606	-9421.288	-9421.587	-9421.310
group_939	-10237.970	-10234.614	-10230.226	-10228.121
group_941	-7182.318	-7182.318	-7182.298	-7182.315
group_942	-8398.511	-8398.509	-8397.976	-8397.476
group_946	-3305.769	-3304.315	-3301.037	-3300.771
group_949	-3089.847	-3089.573	-3089.630	-3089.723
group_951	-8006.329	-8006.094	-8006.015	-8005.604
group_952	-4870.399	-4869.344	-4870.271	-4870.314
group_954	-2144.901	-2144.864	-2144.900	-2144.852
group_957	-5839.355	-5839.046	-5836.750	-5835.569
group_959	-10387.358	-10387.270	-10384.793	-10384.222
group_960	-10541.340	-10541.169	-10537.977	-10537.858
group_961	-8587.984	-8587.362	-8573.022	-8570.241
group_963	-3235.457	-3235.455	-3235.453	-3235.386
group_964	-6586.640	-6586.501	-6584.247	-6582.835
group_965	-12227.001	-12225.912	-12224.457	-12225.814
group_966	-6617.552	-6617.546	-6617.302	-6616.954
group_969	-11721.097	-11711.692	-11705.176	-11701.313
group_970	-8040.976	-8040.423	-8036.722	-8034.490
group_971	-7227.475	-7223.981	-7223.763	-7222.787
group_972	-8382.839	-8380.353	-8382.124	-8381.734
group_973	-4831.035	-4819.918	-4829.413	-4829.985
group_974	-3797.310	-3797.280	-3794.227	-3794.520
group_975	-6089.130	-6088.398	-6088.785	-6088.596
group_976	-4511.255	-4510.230	-4505.805	-4505.392
group_978	-5913.242	-5911.384	-5913.070	-5912.875
group_981	-10396.247	-10396.209	-10396.086	-10395.907
group_982	-4088.028	-4087.812	-4087.915	-4087.683
group_983	-5441.718	-5440.088	-5441.664	-5441.360
group_986	-13350.800	-13350.718	-13341.891	-13339.689
group_98	-7575.825	-7563.375	-7563.004	-7564.291
group_988	-5481.742	-5479.768	-5477.381	-5476.014
group_989	-10234.263	-10230.320	-10229.986	-10228.946
group_998	-11151.195	-11150.706	-11150.487	-11150.762
grpE	-4610.370	-4610.370	-4606.158	-4603.870
grxC	-1332.524	-1332.082	-1332.391	-1332.452
grxD	-1788.227	-1786.337	-1788.206	-1788.226
gshA	-7403.396	-7401.113	-7394.397	-7393.474
gshB	-7034.749	-7126.020	-7034.645	-7034.440
gspC	-3500.912	-3500.858	-3500.842	-3500.884
gspE	-7465.283	-7464.492	-7463.504	-7463.793
gspF	-8440.143	-8438.978	-8436.940	-8437.605
gspG	-3794.500	-3791.508	-3783.239	-3786.969
gspH	-3683.820	-3682.657	-3683.475	-3683.675
gspI	-3802.315	-3802.315	-3801.584	-3801.411
gspJ	-5865.649	-5865.264	-5864.343	-5864.184
gspK_2	-10613.924	-10613.073	-10613.907	-10613.897
gspL	-13199.370	-13199.039	-13198.485	-13198.682
gspM	-4803.030	-4802.968	-4802.827	-4803.025
gspN	-8674.948	-8673.904	-8674.185	-8674.721
gspO	-9853.276	-9852.551	-9853.245	-9853.249
guaA	-9448.696	-9447.248	-9443.106	-9443.857
guaB	-8196.189	-8195.931	-8195.960	-8195.767
gyrA	-14977.315	-14975.351	-14976.572	-14976.662
gyrB	-16550.510	-16550.158	-16549.501	-16549.992
hemA	-8303.076	-8302.994	-8302.589	-8302.093
hemB	-6843.597	-6842.882	-6843.298	-6843.433
hemC	-8239.712	-8238.090	-8231.604	-8230.884
hemE	-8425.320	-8424.508	-8423.948	-8424.703
hemF	-6147.234	-6147.226	-6146.632	-6146.283
hemH_1	-8668.465	-8668.464	-8668.127	-8667.947
hemH_2	-4832.889	-4832.682	-4831.795	-4831.305
hemK	-9637.207	-9637.102	-9636.387	-9636.315
hemL	-8884.184	-8884.134	-8883.697	-8883.460
hfq_1	-3357.097	-3357.033	-3356.532	-3356.194
hfq	-733.536	-733.526	-732.910	-732.917
hisA	-3968.200	-3967.049	-3968.181	-3968.187
hisB	-3183.287	-3182.549	-3182.790	-3183.011
hisC	-8175.573	-8175.563	-8174.685	-8174.293
hisD	-8229.712	-8228.880	-8228.237	-8228.948
hisE	-2402.014	-2401.964	-2401.284	-2401.500
hisF	-4669.369	-4601.385	-4601.873	-4601.792
hisG	-4519.238	-4518.950	-4519.190	-4519.229
hisH	-3904.287	-3902.216	-3904.284	-3904.226
hisI	-2616.941	-2616.937	-2615.928	-2616.060
hisM_2	-7016.732	-7015.778	-6997.793	-7001.653
hisP_2	-6663.837	-6662.431	-6645.804	-6646.043
hisQ_2	-6263.673	-6262.419	-6245.934	-6248.245
hisZ	-8729.346	-8729.112	-8729.302	-8729.305
hmgA	-10580.831	-10574.409	-10580.631	-10580.237
holA	-8107.807	-8107.759	-8104.893	-8102.481
hom	-8044.608	-8044.607	-8044.255	-8044.021
hrcA	-5985.606	-5985.160	-5983.424	-5982.748
hscA	-13489.016	-13489.015	-13488.824	-13488.974
hscB	-3965.163	-3964.642	-3964.860	-3964.819
hslR	-3554.076	-3554.063	-3553.995	-3553.994
hslU	-8375.638	-8375.067	-8375.450	-8375.143
hslV	-2903.387	-2903.380	-2903.384	-2903.376
htpG	-11645.547	-11644.138	-11642.992	-11643.233
hupA_3	-2505.904	-2504.589	-2497.423	-2497.928
hutH_1	-10649.054	-10648.970	-10649.009	-10648.920
hutU	-10219.115	-10219.085	-10216.136	-10215.123
hyi_1	-6114.420	-6113.856	-6112.688	-6111.905
hyi_2	-6891.515	-6890.205	-6891.191	-6891.215
icd_1	-7478.966	-7472.712	-7466.063	-7468.929
ihfA	-1851.198	-1849.653	-1850.743	-1850.837
ihfB	-1749.750	-1749.140	-1749.460	-1749.303
ileS	-16602.157	-16599.231	-16602.152	-16601.815
ilvA_1	-10574.273	-10574.261	-10573.292	-10573.354
ilvC	-4650.222	-4650.219	-4649.802	-4649.927
ilvD_1	-6399.202	-6394.692	-6396.336	-6397.465
ilvE	-2844.268	-2843.976	-2834.649	-2836.073
ilvG	-15145.172	-15142.642	-15144.602	-15144.116
ilvH	-1875.452	-1875.260	-1875.074	-1875.238
ilvI_1	-8072.049	-8070.159	-8069.420	-8068.421
ilvR_1	-7546.664	-7545.447	-7546.451	-7546.230
IMPDH_1	-2910.654	-2910.288	-2910.629	-2910.643
IMPDH_3	-3556.832	-3552.440	-3550.879	-3552.338
infA_2	-1459.386	-1458.790	-1453.391	-1453.374
infB	-16009.918	-16009.146	-16003.461	-16004.952
infC	-1820.791	-1817.088	-1820.755	-1820.769
ipk	-7089.582	-7089.059	-7088.616	-7087.872
iscR	-2827.307	-2827.004	-2822.389	-2822.958
iscS	-6395.337	-6394.500	-6394.359	-6394.747
iscX	-1123.455	-1123.033	-1122.551	-1122.215
ispA	-6749.795	-6749.616	-6747.183	-6745.848
ispB	-6035.448	-6033.769	-6035.301	-6034.895
ispD	-5115.499	-5115.492	-5115.321	-5115.129
ispF	-4620.916	-4620.902	-4619.886	-4618.060
ispH_1	-6475.372	-6474.490	-6475.215	-6474.997
ispH_2	-6394.043	-6391.106	-6388.786	-6387.985
katB	-11747.013	-11745.858	-11735.980	-11734.103
kbl	-9403.650	-9402.065	-9403.577	-9403.626
kdpA	-14176.947	-14176.835	-14172.382	-14170.841
kdpB	-8006.902	-8004.970	-7993.197	-7989.844
kdpC	-5954.895	-5954.894	-5952.760	-5953.234
kdpD	-23088.938	-23088.641	-23080.931	-23077.838
kdpE	-4887.020	-4885.658	-4876.898	-4873.970
kdsB	-6690.361	-6689.990	-6690.339	-6690.287
kefB	-13065.357	-13064.791	-13065.023	-13065.344
kup_1	-13787.242	-13782.220	-13784.369	-13785.368
lasR	-6284.775	-6283.474	-6283.397	-6284.055
ldcA	-9912.129	-9910.818	-9912.110	-9911.971
lepA	-10517.614	-10419.197	-10415.153	-10416.262
lepB_1	-6211.173	-6210.956	-6209.573	-6208.900
leuA_1	-9492.468	-9491.483	-9492.468	-9492.376
leuB	-8356.880	-8343.956	-8328.125	-8352.585
leuC_2	-7933.919	-7932.008	-7931.251	-7931.310
leuD_2	-3912.477	-3908.782	-3911.944	-3912.107
leuS	-15989.741	-15984.828	-15987.913	-15988.027
lexA	-4230.119	-4230.079	-4229.635	-4229.973
lgt	-6934.967	-6934.637	-6934.818	-6934.460
ligA	-16183.100	-16182.974	-16176.361	-16174.256
ligI	-8697.901	-8696.852	-8697.259	-8696.956
lipA	-4796.096	-4795.883	-4795.552	-4795.781
lipB	-4318.498	-4317.821	-4317.574	-4317.597
lnt	-14991.887	-14991.091	-14991.886	-14991.835
lolA_1	-5419.076	-5418.429	-5418.357	-5417.601
lolB	-6120.520	-6120.515	-6114.819	-6114.373
lolD_1	-5862.707	-5861.949	-5862.655	-5862.704
lon	-11301.650	-11298.136	-11300.071	-11300.875
lplT	-17136.950	-17135.158	-17136.654	-17136.487
lptA	-5028.075	-5027.992	-5027.423	-5026.695
lptC	-4627.186	-4627.042	-4626.645	-4626.644
lptD_1	-19383.675	-19380.248	-19378.436	-19378.242
lpw206-207_1	-12322.954	-12322.034	-12322.251	-12322.767
lpxA	-5163.303	-5163.260	-5163.283	-5163.302
lpxB	-8707.340	-8706.736	-8705.809	-8706.598
lpxC	-6065.172	-6063.356	-6060.721	-6061.504
lpxD	-9043.943	-9043.847	-9043.330	-9042.699
lrp_1	-2360.073	-2358.417	-2355.447	-2355.490
lspA	-4020.132	-4020.125	-4018.849	-4018.201
ltaE_2	-7533.776	-7533.706	-7533.560	-7533.324
lutC	-6890.973	-6890.181	-6890.121	-6890.211
lysA	-9957.429	-9956.746	-9957.144	-9956.889
lysDH	-7361.303	-7361.019	-7352.679	-7350.276
lysS	-9052.963	-9052.960	-9051.975	-9052.344
maeB_1	-14014.738	-14007.887	-14009.709	-14011.716
maf_1	-5781.123	-5781.002	-5780.195	-5779.757
maf_2	-6535.159	-6534.870	-6535.156	-6535.135
malE_1	-9200.533	-9198.336	-9194.051	-9193.725
map2	-4995.874	-4995.330	-4995.863	-4995.730
map	-5093.187	-5085.827	-5092.568	-5092.487
mdh	-4623.323	-4621.384	-4618.340	-4617.573
mdtA_1	-12113.837	-12113.836	-12113.230	-12112.805
mdtC_1	-28499.147	-28496.497	-28453.735	-28492.412
metF	-5519.438	-5519.249	-5517.479	-5517.938
metG	-12961.493	-12961.491	-12961.448	-12961.213
metH1	-16129.530	-16129.159	-16129.474	-16128.807
metH2	-7176.480	-7175.800	-7176.367	-7176.399
metK	-6185.679	-6185.553	-6185.476	-6185.486
metX	-6650.959	-6649.158	-6650.301	-6650.869
metXA	-3616.251	-3614.680	-3616.055	-3616.227
mfd	-22182.017	-22181.826	-22179.817	-22178.766
miaA	-10009.738	-10007.216	-10008.565	-10008.760
miaB_1	-8052.384	-8052.367	-8050.758	-8050.328
minC	-6189.017	-6188.094	-6188.951	-6188.997
minD	-3804.221	-3802.852	-3804.221	-3804.220
minE	-1267.523	-1267.459	-1266.903	-1266.986
mlaC_2	-5749.271	-5749.008	-5748.843	-5748.593
mlaC	-4687.901	-4685.559	-4687.598	-4687.737
mlaD	-3568.888	-3567.423	-3567.727	-3567.800
mlaE	-5263.882	-5262.558	-5262.893	-5263.397
mliC	-4423.566	-4423.565	-4423.216	-4422.656
mltB	-9631.233	-9630.295	-9631.044	-9631.216
mneA	-6822.322	-6821.657	-6816.914	-6817.837
mnmA	-7625.444	-7625.397	-7624.966	-7624.389
moaA	-9113.536	-9113.391	-9111.745	-9111.317
moaC	-3414.649	-3414.569	-3413.563	-3412.942
moaD	-2079.269	-2076.303	-2079.151	-2079.217
moaE	-4279.512	-4279.184	-4276.960	-4274.664
moeA	-11739.386	-11738.969	-11739.365	-11738.996
mogA	-5337.470	-5336.884	-5337.469	-5337.449
motA_1	-3528.949	-3527.724	-3528.340	-3528.546
motB_1	-7317.935	-7312.732	-7314.990	-7315.498
mpl	-9801.672	-9801.592	-9801.414	-9801.357
mraW	-4813.151	-4813.070	-4812.499	-4812.108
mraY	-6476.449	-6470.840	-6476.406	-6476.447
mraZ	-2702.884	-2698.055	-2689.830	-2691.391
mrcA	-23872.416	-23840.244	-23838.691	-23836.326
mrdA	-18255.500	-18249.854	-18252.890	-18254.276
mreB_1	-4200.143	-4200.143	-4200.143	-4200.143
mscL	-3187.476	-3187.381	-3186.315	-3186.180
mtfA	-7213.433	-7212.662	-7207.214	-7205.131
mtgA	-6689.781	-6689.361	-6689.218	-6688.727
mtnN	-9212.811	-9212.773	-9210.151	-9207.756
murA	-8847.397	-8843.630	-8844.377	-8844.735
murB	-10838.367	-10838.222	-10838.113	-10838.062
murC	-8968.248	-8967.250	-8966.499	-8965.563
murD	-11853.718	-11853.448	-11853.137	-11852.821
murE	-13777.602	-13777.127	-13777.512	-13777.584
murF	-13413.254	-13413.222	-13413.156	-13413.209
murG	-8870.171	-8869.367	-8870.052	-8869.860
mutS	-20757.805	-20757.612	-20752.633	-20751.606
mutY	-9685.068	-9684.189	-9684.822	-9685.067
nadA	-8669.080	-8668.975	-8668.730	-8668.910
nadB	-11930.043	-11930.007	-11929.431	-11929.100
ndh	-10639.077	-10639.035	-10638.581	-10638.006
ndk	-2513.831	-2511.316	-2509.824	-2510.376
norM_1	-11423.058	-11420.867	-11420.774	-11420.207
norM_2	-12211.907	-12210.816	-12211.878	-12211.893
nrdB	-5737.270	-5736.985	-5736.476	-5736.597
nrdR	-2911.810	-2911.608	-2909.769	-2909.267
nth	-4570.964	-4570.399	-4570.807	-4570.322
ntpA	-4869.886	-4869.810	-4868.242	-4868.657
nudC	-3513.549	-3512.270	-3502.191	-3501.515
nudL	-7397.794	-7397.483	-7397.148	-7396.458
nuoA	-1559.069	-1557.809	-1556.888	-1556.541
nuoB	-1991.526	-1989.512	-1986.238	-1986.121
nuoC	-3956.265	-3955.663	-3954.966	-3954.611
nuoD	-6516.575	-6516.563	-6516.557	-6516.556
nuoF	-7314.519	-7307.687	-7313.778	-7314.249
nuoH	-5585.710	-5578.774	-5576.937	-5578.324
nuoJ	-4658.548	-4658.215	-4658.038	-4657.959
nuoK	-1135.262	-1135.188	-1135.163	-1135.167
nuoL	-12471.215	-12466.894	-12468.212	-12467.563
nuoM_1	-8850.917	-8849.969	-8847.553	-8848.224
nuoN	-10825.807	-10817.220	-10809.906	-10813.192
nusA	-7007.634	-7007.026	-7007.288	-7007.480
nusB	-3034.830	-3034.592	-3034.679	-3034.411
nusG	-3226.748	-3226.736	-3226.184	-3226.068
obgE	-7496.754	-7494.018	-7491.836	-7492.840
odhL	-7592.869	-7590.147	-7590.489	-7590.846
ogt	-11155.423	-11155.339	-11150.100	-11147.159
ompA_1	-2753.617	-2753.335	-2753.071	-2753.127
ompR_1	-3886.766	-3882.410	-3880.355	-3879.992
orn	-4300.212	-4299.850	-4299.959	-4300.146
otsA_1	-9804.573	-9804.479	-9804.015	-9803.305
otsB	-6607.612	-6607.381	-6607.168	-6606.514
oxyR	-5849.884	-5849.846	-5849.872	-5849.674
paaF_1	-6875.297	-6872.980	-6860.176	-6859.948
paaH	-13698.543	-13697.784	-13697.581	-13697.573
pal_1	-10734.736	-10733.442	-10733.967	-10734.104
panB	-6616.791	-6613.208	-6616.463	-6616.790
panC	-5678.430	-5677.393	-5677.484	-5677.578
panD	-2045.529	-2045.527	-2044.472	-2044.279
parC	-17582.664	-17580.335	-17579.880	-17580.463
parE	-11549.736	-11549.289	-11549.552	-11549.697
pasI	-3642.424	-3640.969	-3642.424	-3642.423
pasT	-2410.679	-2410.048	-2409.536	-2409.650
pcaB	-12223.763	-12223.679	-12220.170	-12218.445
pcaC	-3051.413	-3050.294	-3049.712	-3049.428
pcaF_1	-11535.350	-11527.575	-11534.442	-11534.066
pcaG	-6331.457	-6331.321	-6329.329	-6328.471
pcaH	-5367.792	-5366.176	-5366.402	-5365.563
pcaI	-4945.486	-4945.327	-4943.968	-4944.627
pckG	-14129.466	-14129.464	-14124.173	-14121.779
pcm_1	-7079.017	-7079.000	-7078.987	-7078.998
pcm	-4234.349	-4232.287	-4225.665	-4224.573
pdhB	-28240.831	-28226.427	-28240.272	-28240.903
pdxH	-5776.467	-5776.131	-5775.122	-5774.104
pdxJ	-5377.376	-5377.288	-5374.766	-5374.426
pdxY	-7107.217	-7107.007	-7105.868	-7104.944
pepA	-9727.643	-9726.961	-9727.624	-9727.335
pepN	-20645.114	-20644.358	-20630.366	-20628.162
pepQ	-12024.894	-12024.650	-12024.156	-12024.005
petA	-5267.231	-5256.353	-5261.963	-5262.009
petB	-8332.683	-8330.783	-8331.990	-8332.558
petC	-5511.705	-5510.461	-5507.508	-5507.595
pgi	-12091.605	-12090.789	-12085.946	-12084.429
pgk	-7196.538	-7196.529	-7194.983	-7194.293
pgl_1	-6087.606	-6087.435	-6087.043	-6086.823
pgm	-9512.785	-9512.391	-9507.532	-9505.020
pgpA	-4708.033	-4707.987	-4707.710	-4707.461
phaP_1	-3417.046	-3417.045	-3416.828	-3416.666
phbB_1	-4942.513	-4942.263	-4938.470	-4939.431
pheA	-7801.860	-7801.856	-7801.860	-7801.728
pheC	-7671.518	-7671.371	-7661.495	-7659.648
pheS	-5649.036	-5648.989	-5648.371	-5648.577
pheT	-17022.345	-17020.133	-17019.603	-17020.144
phoB	-3789.803	-3770.493	-3750.403	-3747.513
pilC	-14548.717	-14547.348	-14548.287	-14548.640
pld1	-10083.714	-10083.608	-10081.433	-10078.988
plsC	-8114.392	-8113.756	-8109.632	-8108.856
pmpR	-3511.978	-3511.916	-3511.784	-3511.796
pnp	-11335.186	-11333.208	-11333.264	-11333.471
pntAA	-10526.731	-10517.412	-10493.490	-10520.791
pntAB	-2377.866	-2376.452	-2375.989	-2375.667
pntB	-9717.298	-9717.068	-9717.070	-9716.745
polA	-20428.224	-20421.572	-20428.061	-20427.772
potF	-6642.234	-6640.723	-6641.721	-6641.987
potH_1	-7777.310	-7776.190	-7766.225	-7767.287
potI_1	-7597.245	-7596.732	-7596.907	-7597.026
ppa	-2571.615	-2570.267	-2570.803	-2570.964
ppiA	-3790.628	-3790.209	-3790.591	-3790.605
ppiB	-2644.190	-2644.190	-2644.044	-2644.075
ppnK	-5865.762	-5865.702	-5865.532	-5865.415
ppsA	-13199.142	-13197.723	-13193.971	-13195.423
ppsR	-4556.160	-4555.731	-4555.958	-4556.108
pqiA_2	-4122.797	-4122.767	-4122.320	-4122.383
prfA_1	-4219.919	-4217.954	-4219.606	-4219.605
prfA_2	-6432.145	-6430.160	-6431.993	-6432.061
priA	-21179.901	-21179.805	-21177.736	-21175.896
prmA	-6884.962	-6884.296	-6884.528	-6883.994
prmC	-10730.176	-10729.879	-10729.959	-10730.176
proA	-9457.519	-9457.400	-9456.412	-9455.655
proB	-8204.476	-8204.465	-8201.173	-8200.016
proS	-11334.713	-11333.324	-11332.869	-11332.825
prpB_1	-12760.647	-12759.258	-12760.416	-12760.631
prpD	-9693.230	-9692.685	-9690.907	-9690.636
prs	-4546.637	-4546.188	-4546.572	-4546.536
psiF	-2606.644	-2606.542	-2606.064	-2605.976
pstA	-6410.734	-6410.672	-6410.654	-6410.729
pstB	-4767.584	-4766.711	-4762.005	-4760.624
pstC	-4134.281	-4133.749	-4134.184	-4134.186
pstS_1	-6251.785	-6250.943	-6245.622	-6246.591
pth	-4039.893	-4039.379	-4039.893	-4039.893
ptsH	-1522.151	-1522.139	-1521.369	-1521.733
pucA	-9020.977	-9020.875	-9002.845	-9000.362
purA	-7906.334	-7904.866	-7900.480	-7901.345
purB	-8380.372	-8380.219	-8380.313	-8380.098
purD	-7909.421	-7905.298	-7882.531	-7878.965
purE	-3436.258	-3435.083	-3436.236	-3436.242
purF	-8768.497	-8767.844	-8768.495	-8768.431
purH	-9046.460	-9046.328	-9044.611	-9043.956
purK	-8143.309	-8143.114	-8136.833	-8134.147
purL	-28565.672	-28563.785	-28564.744	-28563.788
purM	-6970.276	-6970.059	-6970.071	-6969.878
purN	-4422.465	-4421.752	-4422.188	-4422.286
purT	-8897.287	-8896.488	-8895.213	-8894.150
purU	-5354.034	-5353.764	-5352.619	-5352.093
putA	-26132.072	-26129.156	-26132.037	-26131.669
pxpC	-9410.548	-9406.398	-9389.744	-9385.901
pyrB_1	-5877.917	-5876.058	-5876.515	-5876.788
pyrC	-7509.369	-7509.360	-7507.772	-7507.252
pyrD	-6428.834	-6428.776	-6427.252	-6426.373
pyrE	-3419.254	-3418.451	-3418.396	-3418.333
pyrF	-6270.599	-6266.428	-6270.550	-6270.495
pyrG	-8547.780	-8542.837	-8542.086	-8542.644
pyrH	-3647.090	-3647.047	-3647.090	-3647.087
pyrR	-4220.656	-4220.530	-4220.431	-4220.041
pyrX	-9785.638	-9783.928	-9782.817	-9783.875
qmcA	-6298.523	-6297.590	-6298.228	-6298.423
qor_2	-7684.016	-7683.675	-7682.120	-7680.606
queA	-7705.130	-7704.395	-7705.000	-7704.693
queC	-5427.413	-5424.506	-5416.269	-5415.087
queE	-3828.640	-3827.361	-3828.618	-3828.640
queF	-7837.657	-7837.171	-7831.645	-7830.971
radA	-9781.036	-9775.231	-9778.583	-9779.823
radC	-8684.535	-8684.052	-8684.307	-8684.477
rapZ	-6861.244	-6859.828	-6860.918	-6861.199
rbfA	-2230.002	-2229.975	-2229.573	-2229.633
recA	-5446.930	-5444.100	-6005.417	-5442.285
recG	-17309.518	-17308.962	-17308.468	-17306.702
recO	-6766.636	-6766.287	-6765.386	-6764.953
recQ	-15136.433	-15136.425	-15136.428	-15136.288
recR	-3550.848	-3550.278	-3550.706	-3550.773
relA	-16450.625	-16448.868	-16445.077	-16442.424
rep_2	-12470.567	-12462.317	-12464.801	-12466.317
resA_1	-4618.100	-4618.097	-4613.905	-4614.192
resA_2	-6557.583	-6556.900	-6557.544	-6557.363
rhaS_5	-9853.700	-9850.738	-9851.059	-9848.932
rhlE2	-10925.676	-10925.673	-10923.054	-10922.841
rhlE_2	-9574.052	-9573.961	-9567.086	-9567.115
rho	-5326.019	-5325.550	-5325.214	-5325.433
ribA	-4846.905	-4846.247	-4845.540	-4845.123
ribB_1	-6404.633	-6401.874	-6404.582	-6518.299
ribB_2	-7503.220	-7502.852	-7503.030	-7503.170
ribD	-9631.890	-9631.828	-9630.789	-9629.822
ribE	-5345.247	-5345.096	-5344.099	-5343.344
ribH	-2892.933	-2892.387	-2892.352	-2892.425
rimM	-6354.791	-6353.224	-6353.442	-6353.484
rimO	-8043.034	-8042.974	-8042.907	-8042.879
rimP	-1944.047	-1942.948	-1942.498	-1941.412
rlmI	-8634.574	-8634.402	-8634.354	-8633.730
rlmJ	-7125.389	-7125.382	-7125.349	-7125.376
rlmN	-7279.386	-7279.340	-7279.357	-7279.376
rlpA_2	-5917.126	-5916.579	-5918.244	-5917.121
rmlA	-9123.684	-9115.446	-9123.507	-9122.292
rmlB	-10051.416	-10001.719	-10041.704	-10044.551
rmlC_1	-7752.164	-7749.353	-7750.490	-7752.066
rmlD_1	-8350.162	-8349.880	-8349.554	-8349.442
rnc	-10803.469	-10803.449	-10801.813	-10800.340
rnhA	-3272.919	-3272.919	-3272.104	-3272.382
rnhB	-6592.491	-6592.232	-6592.272	-6591.962
rodA	-7761.323	-7756.594	-7760.950	-7760.600
roxA	-11098.210	-11097.778	-11098.179	-11097.824
rph	-5057.589	-5057.449	-5057.521	-5057.166
rpiA	-5560.603	-5560.039	-5560.504	-5560.597
rplA	-4316.987	-4316.980	-4316.568	-4316.759
rplB	-3861.682	-3861.635	-3861.239	-3861.186
rplC	-2613.631	-2613.044	-2612.585	-2612.590
rplD	-2220.796	-2220.715	-2220.790	-2220.771
rplE	-1980.741	-1980.713	-1980.566	-1980.604
rplF	-2472.401	-2472.010	-2472.341	-2472.240
rplI	-2731.183	-2730.866	-2729.851	-2730.005
rplJ	-2081.308	-2080.026	-2080.047	-2080.034
rplK	-1800.348	-1800.342	-1799.755	-1799.849
rplL	-1503.212	-1503.147	-1502.594	-1502.585
rplM	-1210.517	-1210.254	-1210.429	-1210.426
rplN	-1252.354	-1251.665	-1252.336	-1252.337
rplO	-2379.280	-2379.120	-2376.352	-2376.928
rplP	-1540.176	-1540.087	-1537.961	-1537.965
rplQ	-1895.312	-1891.759	-1893.797	-1893.796
rplR	-1259.952	-1259.951	-1259.923	-1259.949
rplS	-1583.517	-1582.954	-1583.186	-1583.448
rplT	-895.191	-894.387	-895.154	-895.154
rplV	-1018.188	-1015.129	-1015.479	-1014.488
rplW	-1193.617	-1193.506	-1192.097	-1192.115
rplX	-1523.890	-1522.601	-1520.707	-1520.063
rpmA	-1255.778	-1255.447	-1255.583	-1255.704
rpmB	-1063.846	-1056.240	-1055.839	-1055.856
rpmC	-415.642	-415.230	-415.095	-415.093
rpmD	-792.336	-791.499	-791.460	-791.464
rpmE2	-1289.867	-1289.122	-1289.203	-1289.212
rpmF	-808.927	-807.938	-807.209	-806.994
